id,season,team,opponent_abbrev,date,home,team_pts,opponent_fgm,opponent_fga,opponent_fg_pct,opponent_3pm,opponent_3pa,opponent_3p_pct,opponent_ftm,opponent_fta,opponent_ft_pct,opponent_orb,opponent_trb,opponent_ast,opponent_stl,opponent_blk,opponent_tov,opponent_pf,team_stl,team_blk,team_tov,team_pf,team_orb,team_trb,opponent_pts,pace,team_pace,opponent_pace,off_rating,def_rating,opponent_avg_team_pace,opponent_pace_deviation,opponent_avg_game_pace,opponent_game_pace_deviation,game_id,created_at,updated_at
80,2025-26,DAL,PHX,2026-04-08,0,107,42,91,0.4620,14,35,0.4000,14,17,0.8240,12,46,20,5,8,10.0,16,4,5,12.0,14,10,43,112,98.6,100.7,96.5,106.3,116.1,100.0,-3.5,100.1,-1.5,2026-04-08_DAL_PHX,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
81,2025-26,ATL,CLE,2026-04-08,0,116,41,88,0.4660,12,33,0.3640,28,35,0.8000,10,47,22,6,6,11.0,14,8,6,13.0,25,10,43,122,106.0,107.6,104.4,107.8,116.9,102.8,1.6,102.6,3.4,2026-04-08_ATL_CLE,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
82,2025-26,POR,SAS,2026-04-08,0,101,43,88,0.4890,11,29,0.3790,15,19,0.7890,11,45,28,13,6,17.0,14,9,5,16.0,15,11,43,112,102.4,102.4,102.4,98.6,109.4,102.5,-0.1,102.5,-0.1,2026-04-08_POR_SAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
83,2025-26,MIN,ORL,2026-04-08,0,120,51,95,0.5370,12,29,0.4140,18,23,0.7830,19,48,33,5,5,17.0,18,10,7,16.0,20,9,33,132,103.1,103.2,103.1,116.3,128.0,102.4,0.7,102.6,0.5,2026-04-08_MIN_ORL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
84,2025-26,MEM,DEN,2026-04-08,0,119,53,90,0.5890,14,36,0.3890,16,21,0.7620,9,52,31,6,5,12.0,20,5,1,6.0,20,10,38,136,100.2,98.1,102.2,121.3,133.0,100.7,1.5,100.8,-0.6,2026-04-08_MEM_DEN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
85,2025-26,LAC,OKC,2026-04-08,1,110,48,83,0.5780,13,34,0.3820,19,24,0.7920,6,44,30,9,7,13.0,23,9,3,13.0,18,10,36,128,100.1,99.6,100.6,110.5,127.3,102.0,-1.4,101.7,-1.6,2026-04-08_LAC_OKC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
86,2025-26,MIL,DET,2026-04-08,0,111,48,84,0.5710,14,30,0.4670,27,30,0.9000,15,46,38,9,10,12.0,21,5,4,16.0,24,13,32,137,97.8,101.3,94.2,109.6,145.4,102.2,-8.0,102.3,-4.5,2026-04-08_MIL_DET,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
87,2025-26,OKC,LAL,2026-04-07,0,123,32,73,0.4380,9,26,0.3460,14,31,0.4520,8,38,26,7,3,17.0,12,15,2,12.0,21,10,46,87,96.4,97.2,95.6,126.6,91.0,101.0,-5.4,100.7,-4.3,2026-04-07_OKC_LAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
88,2025-26,CHI,WAS,2026-04-07,0,129,37,86,0.4300,11,38,0.2890,13,21,0.6190,8,46,22,8,7,22.0,19,14,7,13.0,22,9,52,98,109.6,109.9,109.2,117.4,89.7,104.1,5.1,104.0,5.6,2026-04-07_CHI_WAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
89,2025-26,TOR,MIA,2026-04-07,1,121,33,91,0.3630,12,44,0.2730,17,19,0.8950,10,44,26,3,3,15.0,15,9,5,12.0,19,15,56,95,103.7,103.0,104.4,117.4,91.0,106.2,-1.8,106.1,-2.4,2026-04-07_TOR_MIA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
90,2025-26,MIN,IND,2026-04-07,0,124,35,73,0.4790,9,26,0.3460,25,31,0.8060,5,34,24,11,1,23.0,16,16,4,20.0,22,10,39,104,105.3,106.0,104.6,116.9,99.4,103.7,0.9,103.4,1.9,2026-04-07_MIN_IND,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
91,2025-26,NOP,UTA,2026-04-07,1,156,53,104,0.5100,10,32,0.3130,21,24,0.8750,10,41,38,12,1,16.0,18,15,5,17.0,18,10,48,137,121.8,123.1,120.6,126.7,113.6,104.9,15.7,104.9,16.9,2026-04-07_NOP_UTA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
92,2025-26,HOU,PHX,2026-04-07,0,119,32,75,0.4270,7,31,0.2260,34,39,0.8720,10,34,15,10,7,19.0,20,8,3,19.0,30,24,55,105,101.6,102.0,101.2,116.6,103.8,100.0,1.2,100.1,1.5,2026-04-07_HOU_PHX,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
93,2025-26,LAC,DAL,2026-04-07,1,116,35,100,0.3500,6,33,0.1820,27,28,0.9640,15,54,18,9,7,9.0,20,6,9,15.0,18,12,56,103,106.8,107.3,106.3,108.1,96.9,104.1,2.2,104.2,2.6,2026-04-07_LAC_DAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
94,2025-26,BOS,CHA,2026-04-07,1,113,38,88,0.4320,16,49,0.3270,10,13,0.7690,14,40,24,5,3,13.0,16,6,2,14.0,13,13,45,102,93.0,93.3,92.7,121.1,110.0,99.0,-6.3,99.9,-6.9,2026-04-07_BOS_CHA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
95,2025-26,BKN,MIL,2026-04-07,1,96,35,81,0.4320,15,45,0.3330,5,8,0.6250,9,44,25,6,7,20.0,20,11,4,14.0,13,3,32,90,95.8,96.1,95.5,99.9,94.2,100.0,-4.5,99.9,-4.1,2026-04-07_BKN_MIL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
96,2025-26,GSW,SAC,2026-04-07,1,110,41,87,0.4710,11,31,0.3550,12,17,0.7060,13,41,22,9,6,15.0,21,10,5,17.0,15,13,39,105,96.5,96.6,96.5,113.9,108.8,102.2,-5.7,101.8,-5.3,2026-04-07_GSW_SAC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
97,2025-26,SAC,GSW,2026-04-07,0,105,37,82,0.4510,17,38,0.4470,19,24,0.7920,13,39,27,10,5,17.0,15,9,6,15.0,21,13,41,110,96.5,96.5,96.6,108.8,113.9,101.7,-5.1,101.7,-5.2,2026-04-07_SAC_GSW,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
98,2025-26,MIL,BKN,2026-04-07,0,90,33,75,0.4400,9,26,0.3460,21,23,0.9130,3,32,18,11,4,14.0,13,6,7,20.0,20,9,44,96,95.8,95.5,96.1,94.2,99.9,99.5,-3.4,99.6,-3.8,2026-04-07_MIL_BKN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
99,2025-26,CHA,BOS,2026-04-07,0,102,43,87,0.4940,17,42,0.4050,10,12,0.8330,13,45,22,6,2,14.0,13,5,3,13.0,16,14,40,113,93.0,92.7,93.3,110.0,121.1,97.4,-4.1,97.8,-4.8,2026-04-07_CHA_BOS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
100,2025-26,DAL,LAC,2026-04-07,0,103,41,92,0.4460,14,37,0.3780,20,28,0.7140,12,56,23,6,9,15.0,18,9,7,9.0,20,15,54,116,106.8,106.3,107.3,96.9,108.1,99.3,8.0,99.1,7.7,2026-04-07_DAL_LAC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
101,2025-26,PHX,HOU,2026-04-07,1,105,45,100,0.4500,14,38,0.3680,15,16,0.9380,24,55,26,8,3,19.0,30,10,7,19.0,20,10,34,119,101.6,101.2,102.0,103.8,116.6,98.7,3.3,99.0,2.6,2026-04-07_PHX_HOU,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
102,2025-26,UTA,NOP,2026-04-07,0,137,61,106,0.5750,14,34,0.4120,20,23,0.8700,10,48,32,15,5,17.0,18,12,1,16.0,18,10,41,156,121.8,120.6,123.1,113.6,126.7,103.3,19.8,103.2,18.6,2026-04-07_UTA_NOP,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
103,2025-26,IND,MIN,2026-04-07,1,104,46,89,0.5170,17,41,0.4150,15,16,0.9380,10,39,27,16,4,20.0,22,11,1,23.0,16,5,34,124,105.3,104.6,106.0,99.4,116.9,103.5,2.5,103.2,2.1,2026-04-07_IND_MIN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
104,2025-26,MIA,TOR,2026-04-07,0,95,49,99,0.4950,12,28,0.4290,11,16,0.6880,15,56,34,9,5,12.0,19,3,3,15.0,15,10,44,121,103.7,104.4,103.0,91.0,117.4,101.1,1.9,101.0,2.7,2026-04-07_MIA_TOR,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
105,2025-26,WAS,CHI,2026-04-07,1,98,46,94,0.4890,15,45,0.3330,22,27,0.8150,9,52,35,14,7,13.0,22,8,7,22.0,19,8,46,129,109.6,109.2,109.9,89.7,117.4,105.1,4.8,105.0,4.6,2026-04-07_WAS_CHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
106,2025-26,LAL,OKC,2026-04-07,1,87,45,89,0.5060,21,41,0.5120,12,14,0.8570,10,46,29,15,2,12.0,21,7,3,17.0,12,8,38,123,96.4,95.6,97.2,91.0,126.6,102.0,-4.8,101.7,-5.3,2026-04-07_LAL_OKC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
107,2025-26,CLE,MEM,2026-04-06,0,142,45,94,0.4790,29,59,0.4920,7,10,0.7000,8,31,32,7,4,13.0,27,12,5,13.0,11,13,48,126,104.3,105.3,103.4,134.9,121.9,104.0,-0.6,104.1,0.2,2026-04-06_CLE_MEM,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
108,2025-26,ORL,DET,2026-04-06,1,123,42,85,0.4940,10,30,0.3330,13,19,0.6840,8,35,32,10,7,21.0,24,16,9,15.0,19,6,35,107,107.0,107.6,106.4,114.3,100.6,102.2,4.2,102.3,4.7,2026-04-06_ORL_DET,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
109,2025-26,SAS,PHI,2026-04-06,1,115,34,88,0.3860,10,31,0.3230,24,29,0.8280,17,48,17,7,5,12.0,21,8,5,11.0,23,9,47,102,98.2,100.7,95.8,114.2,106.5,102.6,-6.8,102.3,-4.1,2026-04-06_SAS_PHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
110,2025-26,DEN,POR,2026-04-06,1,137,42,89,0.4720,25,52,0.4810,23,28,0.8210,11,39,29,8,5,18.0,24,10,5,12.0,26,17,45,132,97.3,96.5,98.1,128.6,121.9,103.2,-5.1,103.6,-6.3,2026-04-06_DEN_POR,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
111,2025-26,NYK,ATL,2026-04-06,0,108,38,95,0.4000,16,42,0.3810,13,17,0.7650,19,48,23,7,4,15.0,18,9,7,17.0,14,12,47,105,97.5,96.5,98.5,111.9,106.6,104.2,-5.7,104.2,-6.7,2026-04-06_NYK_ATL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
112,2025-26,ATL,NYK,2026-04-06,1,105,42,84,0.5000,11,33,0.3330,13,17,0.7650,12,47,29,9,7,17.0,14,7,4,15.0,18,19,48,108,97.5,98.5,96.5,106.6,111.9,99.5,-3.0,99.4,-1.9,2026-04-06_ATL_NYK,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
113,2025-26,POR,DEN,2026-04-06,0,132,52,101,0.5150,12,38,0.3160,21,24,0.8750,17,45,37,10,5,12.0,26,8,5,18.0,24,11,39,137,97.3,98.1,96.5,121.9,128.6,100.7,-4.2,100.8,-3.5,2026-04-06_POR_DEN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
114,2025-26,PHI,SAS,2026-04-06,0,102,44,89,0.4940,11,32,0.3440,16,22,0.7270,9,47,31,8,5,11.0,23,7,5,12.0,21,17,48,115,98.2,95.8,100.7,106.5,114.2,102.5,-1.8,102.5,-4.3,2026-04-06_PHI_SAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
115,2025-26,MEM,CLE,2026-04-06,1,126,52,89,0.5840,12,32,0.3750,26,37,0.7030,13,48,36,12,5,13.0,11,7,4,13.0,27,8,31,142,104.3,103.4,105.3,121.9,134.9,102.8,2.5,102.6,1.7,2026-04-06_MEM_CLE,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
116,2025-26,DET,ORL,2026-04-06,0,107,41,81,0.5060,11,26,0.4230,30,40,0.7500,6,35,28,16,9,15.0,19,10,7,21.0,24,8,35,123,107.0,106.4,107.6,100.6,114.3,102.4,5.2,102.6,4.4,2026-04-06_DET_ORL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
117,2025-26,OKC,UTA,2026-04-05,1,146,43,100,0.4300,14,39,0.3590,11,15,0.7330,14,43,29,11,3,16.0,13,8,8,16.0,13,8,46,111,107.8,107.0,108.6,136.4,102.2,104.9,3.7,104.9,2.9,2026-04-05_OKC_UTA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
118,2025-26,LAC,SAC,2026-04-05,0,138,45,85,0.5290,9,32,0.2810,10,20,0.5000,12,42,25,9,8,20.0,19,15,1,15.0,20,10,37,109,104.0,106.2,101.8,129.9,107.1,102.2,-0.4,101.8,2.2,2026-04-05_LAC_SAC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
119,2025-26,MIL,MEM,2026-04-05,1,131,38,92,0.4130,17,46,0.3700,22,28,0.7860,15,38,25,13,1,14.0,21,11,5,20.0,19,11,44,115,102.9,102.6,103.3,127.7,111.3,104.0,-0.7,104.1,-1.2,2026-04-05_MIL_MEM,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
120,2025-26,CHA,MIN,2026-04-05,0,122,38,83,0.4580,14,38,0.3680,18,23,0.7830,13,39,24,8,4,18.0,18,8,2,15.0,20,16,46,108,97.9,97.6,98.1,125.0,110.1,103.5,-5.4,103.2,-5.3,2026-04-05_CHA_MIN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
121,2025-26,BOS,TOR,2026-04-05,1,115,40,84,0.4760,8,20,0.4000,13,18,0.7220,6,31,31,6,4,15.0,16,10,3,18.0,19,12,44,101,101.0,101.0,100.9,113.8,100.1,101.1,-0.2,101.0,0.0,2026-04-05_BOS_TOR,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
122,2025-26,PHX,CHI,2026-04-05,0,120,41,91,0.4510,10,39,0.2560,18,23,0.7830,14,46,26,10,2,19.0,23,10,6,16.0,22,11,41,110,104.9,103.7,106.1,115.7,103.7,105.1,1.0,105.0,-0.1,2026-04-05_PHX_CHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
123,2025-26,CLE,IND,2026-04-05,1,117,33,86,0.3840,17,44,0.3860,25,29,0.8620,12,43,28,7,1,10.0,15,8,6,10.0,20,9,46,108,99.1,101.4,96.8,115.4,111.6,103.7,-6.9,103.4,-4.3,2026-04-05_CLE_IND,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
124,2025-26,DAL,LAL,2026-04-05,1,134,47,91,0.5160,8,27,0.2960,26,33,0.7880,11,49,36,6,1,12.0,23,11,5,7.0,22,8,38,128,104.7,102.8,106.5,130.3,120.2,101.0,5.5,100.7,4.0,2026-04-05_DAL_LAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
125,2025-26,BKN,WAS,2026-04-05,1,121,44,79,0.5570,9,25,0.3600,18,28,0.6430,11,41,20,9,3,23.0,18,11,9,11.0,19,10,35,115,101.2,99.1,103.3,122.1,111.3,104.1,-0.8,104.0,-2.8,2026-04-05_BKN_WAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
126,2025-26,ORL,NOP,2026-04-05,0,112,35,84,0.4170,10,31,0.3230,28,36,0.7780,9,47,18,7,8,15.0,27,6,5,13.0,23,16,57,108,105.8,105.8,105.8,105.8,102.0,103.3,2.5,103.2,2.6,2026-04-05_ORL_NOP,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
127,2025-26,HOU,GSW,2026-04-05,0,117,42,84,0.5000,14,40,0.3500,18,20,0.9000,6,31,34,7,3,10.0,19,4,7,14.0,16,8,38,116,95.6,94.4,96.8,124.0,119.8,101.7,-4.9,101.7,-6.1,2026-04-05_HOU_GSW,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
128,2025-26,GSW,HOU,2026-04-05,1,116,44,80,0.5500,13,29,0.4480,16,19,0.8420,8,38,30,4,7,14.0,16,7,3,10.0,19,6,31,117,95.6,96.8,94.4,119.8,124.0,98.7,-4.3,99.0,-3.4,2026-04-05_GSW_HOU,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
129,2025-26,NOP,ORL,2026-04-05,1,108,40,93,0.4300,7,33,0.2120,25,36,0.6940,16,57,27,6,5,13.0,23,7,8,15.0,27,9,47,112,105.8,105.8,105.8,102.0,105.8,102.4,3.4,102.6,3.2,2026-04-05_NOP_ORL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
130,2025-26,LAL,DAL,2026-04-05,0,128,46,88,0.5230,14,32,0.4380,28,36,0.7780,8,38,27,11,5,7.0,22,6,1,12.0,23,11,49,134,104.7,106.5,102.8,120.2,130.3,104.1,-1.3,104.2,0.5,2026-04-05_LAL_DAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
131,2025-26,WAS,BKN,2026-04-05,0,115,43,88,0.4890,15,40,0.3750,20,23,0.8700,10,35,29,11,9,11.0,19,9,3,23.0,18,11,41,121,101.2,103.3,99.1,111.3,122.1,99.5,-0.4,99.6,1.6,2026-04-05_WAS_BKN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
132,2025-26,IND,CLE,2026-04-05,0,108,43,92,0.4670,16,47,0.3400,15,19,0.7890,9,46,26,8,6,10.0,20,7,1,10.0,15,12,43,117,99.1,96.8,101.4,111.6,115.4,102.8,-1.4,102.6,-3.5,2026-04-05_IND_CLE,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
133,2025-26,CHI,PHX,2026-04-05,1,110,45,89,0.5060,13,32,0.4060,17,22,0.7730,11,41,22,10,6,16.0,22,10,2,19.0,23,14,46,120,104.9,106.1,103.7,103.7,115.7,100.0,3.7,100.1,4.8,2026-04-05_CHI_PHX,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
134,2025-26,MIN,CHA,2026-04-05,1,108,45,92,0.4890,19,45,0.4220,13,15,0.8670,16,46,31,8,2,15.0,20,8,4,18.0,18,13,39,122,97.9,98.1,97.6,110.1,125.0,99.0,-1.4,99.9,-2.0,2026-04-05_MIN_CHA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
135,2025-26,TOR,BOS,2026-04-05,0,101,47,88,0.5340,8,28,0.2860,13,16,0.8130,12,44,25,10,3,18.0,19,6,4,15.0,16,6,31,115,101.0,100.9,101.0,100.1,113.8,97.4,3.6,97.8,3.2,2026-04-05_TOR_BOS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
136,2025-26,MEM,MIL,2026-04-05,0,115,50,83,0.6020,16,32,0.5000,15,24,0.6250,11,44,30,11,5,20.0,19,13,1,14.0,21,15,38,131,102.9,103.3,102.6,111.3,127.7,100.0,2.6,99.9,3.0,2026-04-05_MEM_MIL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
137,2025-26,SAC,LAC,2026-04-05,1,109,49,92,0.5330,20,41,0.4880,20,21,0.9520,10,37,30,15,1,15.0,20,9,8,20.0,19,12,42,138,104.0,101.8,106.2,107.1,129.9,99.3,6.9,99.1,4.9,2026-04-05_SAC_LAC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
138,2025-26,UTA,OKC,2026-04-05,0,111,54,92,0.5870,24,45,0.5330,14,16,0.8750,8,46,40,8,8,16.0,13,11,3,16.0,13,14,43,146,107.8,108.6,107.0,102.2,136.4,102.0,5.0,101.7,6.1,2026-04-05_UTA_OKC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
139,2025-26,DET,PHI,2026-04-04,0,116,35,79,0.4430,8,29,0.2760,15,19,0.7890,10,33,17,8,2,15.0,17,12,4,12.0,15,16,45,93,93.0,93.6,92.4,124.0,100.7,102.6,-10.2,102.3,-9.3,2026-04-04_DET_PHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
140,2025-26,MIA,WAS,2026-04-04,1,152,50,106,0.4720,17,40,0.4250,19,24,0.7920,17,44,28,12,5,9.0,25,6,11,15.0,17,10,49,136,110.8,113.0,108.6,134.6,125.3,104.1,4.5,104.0,6.8,2026-04-04_MIA_WAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
141,2025-26,DEN,SAS,2026-04-04,1,136,47,101,0.4650,15,45,0.3330,25,27,0.9260,12,50,29,5,6,11.0,22,5,6,6.0,22,8,44,134,99.9,98.4,101.3,125.1,119.8,102.5,-1.2,102.5,-2.6,2026-04-04_DEN_SAS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
142,2025-26,SAS,DEN,2026-04-04,0,134,49,101,0.4850,19,46,0.4130,19,22,0.8640,8,44,34,5,6,6.0,22,5,6,11.0,22,12,50,136,99.9,101.3,98.4,119.8,125.1,100.7,-2.3,100.8,-0.9,2026-04-04_SAS_DEN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
143,2025-26,WAS,MIA,2026-04-04,0,136,54,93,0.5810,17,39,0.4360,27,34,0.7940,10,49,42,6,11,15.0,17,12,5,9.0,25,17,44,152,110.8,108.6,113.0,125.3,134.6,106.2,6.8,106.1,4.7,2026-04-04_WAS_MIA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
144,2025-26,PHI,DET,2026-04-04,1,93,43,87,0.4940,11,28,0.3930,19,24,0.7920,16,45,33,12,4,12.0,15,8,2,15.0,17,10,33,116,93.0,92.4,93.6,100.7,124.0,102.2,-8.6,102.3,-9.3,2026-04-04_PHI_DET,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
145,2025-26,NYK,CHI,2026-04-03,1,136,35,81,0.4320,11,35,0.3140,15,26,0.5770,9,36,24,4,2,16.0,23,11,3,9.0,21,13,54,96,99.4,99.3,99.4,136.9,96.5,105.1,-5.7,105.0,-5.6,2026-04-03_NYK_CHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
146,2025-26,ATL,BKN,2026-04-03,0,141,39,79,0.4940,12,28,0.4290,17,20,0.8500,3,33,24,10,4,20.0,21,11,9,13.0,18,8,41,107,105.2,105.6,104.8,133.6,102.1,99.5,5.3,99.6,5.6,2026-04-03_ATL_BKN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
147,2025-26,HOU,UTA,2026-04-03,1,140,43,96,0.4480,5,27,0.1850,15,22,0.6820,17,45,22,7,4,13.0,21,8,5,11.0,18,10,46,106,103.9,106.2,101.7,131.8,104.2,104.9,-3.2,104.9,-1.0,2026-04-03_HOU_UTA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
148,2025-26,BOS,MIL,2026-04-03,0,133,35,83,0.4220,21,47,0.4470,10,13,0.7690,8,30,24,5,4,13.0,21,7,4,9.0,13,10,48,101,95.0,96.4,93.7,138.0,107.8,100.0,-6.3,99.9,-4.9,2026-04-03_BOS_MIL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
149,2025-26,TOR,MEM,2026-04-03,0,128,34,85,0.4000,11,42,0.2620,17,26,0.6540,13,38,14,6,3,20.0,31,10,6,16.0,21,17,51,96,102.2,101.0,103.4,126.7,92.8,104.0,-0.6,104.1,-1.9,2026-04-03_TOR_MEM,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
150,2025-26,CHA,IND,2026-04-03,1,129,43,93,0.4620,15,36,0.4170,7,10,0.7000,11,45,29,5,1,12.0,18,8,7,10.0,18,12,48,108,99.5,100.6,98.4,128.2,109.8,103.7,-5.3,103.4,-3.9,2026-04-03_CHA_IND,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
151,2025-26,PHI,MIN,2026-04-03,1,115,38,101,0.3760,14,43,0.3260,13,20,0.6500,13,43,21,8,4,12.0,21,7,12,16.0,16,9,53,103,105.1,101.3,108.8,113.5,94.7,103.5,5.3,103.2,1.9,2026-04-03_PHI_MIN,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
152,2025-26,ORL,DAL,2026-04-03,0,138,44,95,0.4630,14,42,0.3330,25,31,0.8060,11,41,25,9,5,13.0,24,10,1,17.0,25,7,43,127,110.5,110.3,110.6,125.1,114.8,104.1,6.5,104.2,6.3,2026-04-03_ORL_DAL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
153,2025-26,SAC,NOP,2026-04-03,1,117,40,84,0.4760,14,34,0.4120,19,21,0.9050,7,36,24,12,3,13.0,18,7,6,15.0,16,12,46,113,100.5,101.8,99.2,114.9,113.9,103.3,-4.1,103.2,-2.7,2026-04-03_SAC_NOP,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
154,2025-26,NOP,SAC,2026-04-03,0,113,46,90,0.5110,10,33,0.3030,15,20,0.7500,12,46,29,7,6,15.0,16,12,3,13.0,18,7,36,117,100.5,99.2,101.8,113.9,114.9,102.2,-0.4,101.8,-1.3,2026-04-03_NOP_SAC,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
155,2025-26,DAL,ORL,2026-04-03,1,127,47,84,0.5600,14,26,0.5380,30,37,0.8110,7,43,35,10,1,17.0,25,9,5,13.0,24,11,41,138,110.5,110.6,110.3,114.8,125.1,102.4,7.9,102.6,7.9,2026-04-03_DAL_ORL,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
156,2025-26,MIN,PHI,2026-04-03,0,103,41,82,0.5000,9,26,0.3460,24,28,0.8570,9,53,27,7,12,16.0,16,8,4,12.0,21,13,43,115,105.1,108.8,101.3,94.7,113.5,102.6,-1.3,102.3,2.8,2026-04-03_MIN_PHI,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
157,2025-26,IND,CHA,2026-04-03,0,108,46,96,0.4790,24,49,0.4900,13,15,0.8670,12,48,31,8,7,10.0,18,5,1,12.0,18,11,45,129,99.5,98.4,100.6,109.8,128.2,99.0,1.6,99.9,-0.4,2026-04-03_IND_CHA,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
158,2025-26,MIL,BOS,2026-04-03,1,101,50,89,0.5620,17,37,0.4590,16,19,0.8420,10,48,33,7,4,9.0,13,5,4,13.0,21,8,30,133,95.0,93.7,96.4,107.8,138.0,97.4,-1.0,97.8,-2.8,2026-04-03_MIL_BOS,2026-05-02 00:09:50.689353+00,2026-05-02 00:09:50.689353+00
